ID,TIPO PRODUTO,QUANTIDADE (Kg),Nº ONU,Nº PERIGO,CLASSE,RAIO MINIMO,RAIO MAXIMO,RAIO INCENDIO,RISCO EXPLOSAO,OBSERVAÇÕES,ONU_NORM,ONU_LIMPEZA,CLASSE_NORM,CLASSE_LIMPEZA,CLASSE_DESC,PRODUTO_CANON
1417,Hidroxido de sodio solido,24920.0,1823,80,8.0,50,,800,True,,1823,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio solido
1417,Aerossois asfixiantes,6620.0,1950,20,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois asfixiantes
1417,Essencia de terebentina,37800.0,1299,33,3.0,50,300.0,800,True,,1299,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,essencia de terebentina
1417,Resina em solucao,17680.0,1866,30,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
1418,Argon liquido refrigerado,0.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1419,Dispositivos de insuflagem de sacos insuflaveis,9872.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1420,Tintas ou materias aparentadas as tintas,19465.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1421,Dispositivos de insuflagem de sacos insuflaveis,9872.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1422,Dioxido de carbono,4885.0,1013,20,2.0,100,,800,False,,1013,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,dioxido de carbono
1423,Hidrogenio comprimido,35446.0,1049,23,2.0,100,800.0,1600,True,,1049,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,hidrogenio comprimido
1424,Hidroxido de sodio solido,70360.0,1823,80,8.0,50,,800,True,,1823,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio solido
1425,Acumuladores electricos cheios electrolito liquido alcalino,3660.0,2795,80,8.0,50,,800,True,,2795,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios electrolito liquido alcalino
1426,Hidrogenio comprimido,15660.0,1049,23,2.0,100,800.0,1600,True,,1049,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,hidrogenio comprimido
1426,Argon liquido refrigerado,27960.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1426,Extintores,1810.0,1044,20,2.0,100,500.0,800,False,,1044,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,extintores
1427,"Liquido corrosivo, comburente, nsa",2749.0,3093,885,8.0,50,,800,True,,3093,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,"liquido corrosivo, comburente, nsa"
1428,Aerossois asfixiantes,17140.0,1950,20,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois asfixiantes
1428,Acumuladores electricos cheios de electrolito liquido acido,18480.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
1429,Materia perigosa do ponto de vista do ambiente liquida n.s.a,18040.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1430,Liquido corrosivo n.s.a.,20980.0,1760,88,8.0,50,,800,True,,1760,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido corrosivo n.s.a.
1431,Materia perigosa do ponto de vista do ambiente liquida n.s.a,0.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1432,Dispositivos de insuflagem de sacos insuflaveis,8252.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1433,Adesivos contendo um liquido inflamavel,18900.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1434,Dispositivos de insuflagem de sacos insuflaveis,8252.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1435,Liquido inflamavel toxico n.s.a.,13890.0,1992,336,3.0,50,,800,True,,1992,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel toxico n.s.a.
1435,Produtos de perfumaria,2630.0,1266,33,3.0,50,300.0,800,True,,1266,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,produtos de perfumaria
1436,Argon liquido refrigerado,0.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1437,Aerossois asfixiantes,5290.0,1950,20,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois asfixiantes
1437,Acetona,1090.0,1090,33,3.0,50,300.0,800,True,,1090,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,acetona
1438,Adesivos contendo um liquido inflamavel,9280.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1439,Adesivos contendo um liquido inflamavel,9280.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1440,Adesivos contendo um liquido inflamavel,11700.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1441,Dispositivos de insuflagem de sacos insuflaveis,5924.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1442,Dispositivos de insuflagem de sacos insuflaveis,5924.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1443,Adesivos contendo um liquido inflamavel,11700.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1444,"Hidrocarbonetos gasosos em mistura liquefeita, nsa",23600.0,1965,23,2.0,100,800.0,1600,True,,1965,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,"hidrocarbonetos gasosos em mistura liquefeita, nsa"
1445,Peroxido de hidrogenio em solucao aquosa estabilizado,113300.0,2015,559,5.1,50,,800,True,,2015,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa estabilizado
1445,Argon liquido refrigerado,23500.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1446,Adesivos contendo um liquido inflamavel,11045.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1447,Tintas ou materias aparentadas as tintas,19000.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1447,Liquido corrosivo n.s.a.,21660.0,1760,88,8.0,50,,800,True,,1760,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido corrosivo n.s.a.
1447,Acumuladores electricos cheios de electrolito liquido acido,38340.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
1448,Argon liquido refrigerado,82880.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1448,Acumuladores electricos cheios de electrolito liquido acido,20040.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
1449,Tintas ou materias aparentadas as tintas,19000.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1449,Liquido corrosivo n.s.a.,21660.0,1760,88,8.0,50,,800,True,,1760,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido corrosivo n.s.a.
1449,Acumuladores electricos cheios de electrolito liquido acido,19040.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
1450,Acumuladores electricos cheios de electrolito liquido acido,19300.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
1451,Tintas ou materias aparentadas as tintas,19000.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1451,Liquido corrosivo n.s.a.,21660.0,1760,88,8.0,50,,800,True,,1760,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido corrosivo n.s.a.
1451,Acumuladores electricos cheios de electrolito liquido acido,18040.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
1452,Diisocianato de toluileno,16370.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
1453,Diisocianato de toluileno,16370.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
1454,Tintas ou materias aparentadas as tintas,27055.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1455,Tintas ou materias aparentadas as tintas,16120.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1456,Materia perigosa do ponto de vista do ambiente liquida n.s.a,4340.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1457,Materia perigosa do ponto de vista do ambiente liquida n.s.a,4340.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1458,Materia perigosa do ponto de vista do ambiente liquida n.s.a,4340.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1459,Argon liquido refrigerado,0.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1459,Dispositivos de insuflagem de sacos insuflaveis,2347.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1460,Argon liquido refrigerado,0.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1460,Dispositivos de insuflagem de sacos insuflaveis,2347.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1461,Adesivos contendo um liquido inflamavel,20740.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1462,Hipoclorito em solucao,17114.0,1791,80,8.0,50,,800,True,,1791,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hipoclorito em solucao
1463,Diclorometano,7030.0,1593,60,6.1,50,100.0,800,True,,1593,ok,6.1,ok,6.1 — Matérias tóxicas,diclorometano
1464,Acetato de etilo,0.0,1173,33,3.0,50,300.0,800,True,,1173,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,acetato de etilo
1465,Diclorometano,7030.0,1593,60,6.1,50,100.0,800,True,,1593,ok,6.1,ok,6.1 — Matérias tóxicas,diclorometano
1466,Materia perigosa do ponto de vista do ambiente liquida n.s.a,7040.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1466,Liquido corrosivo n.s.a.,20380.0,1760,88,8.0,50,,800,True,,1760,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido corrosivo n.s.a.
1467,Acido cloridrico,23020.0,1789,80,8.0,50,,800,True,,1789,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido cloridrico
1468,Dispositivos de insuflagem de sacos insuflaveis,14335.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1469,Tintas ou materias aparentadas as tintas,25520.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1470,Dispositivos de insuflagem de sacos insuflaveis,14335.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1471,Tintas ou materias aparentadas as tintas,85740.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1471,Argon liquido refrigerado,45060.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1472,Materia perigosa do ponto de vista do ambiente liquida n.s.a,0.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1473,Diisocianato de toluileno,44730.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
1474,Diisocianato de toluileno,44730.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
1475,Aminas liquidas corrosivas n.s.a.,3860.0,2735,88,8.0,50,,800,True,,2735,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,aminas liquidas corrosivas n.s.a.
1476,Aminas liquidas corrosivas n.s.a.,88.0,2735,88,8.0,50,,800,True,,2735,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,aminas liquidas corrosivas n.s.a.
1477,Aerossois asfixiantes,15095.0,1950,20,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois asfixiantes
1477,Acido sulfurico com mais de 51% de acido,42580.0,1830,80,8.0,50,,800,True,,1830,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido sulfurico com mais de 51% de acido
1478,Bebidas alcoolicas contendo mais de 70% de alcool,19720.0,3065,33,3.0,50,300.0,800,True,,3065,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,bebidas alcoolicas contendo mais de 70% de alcool
1478,Hexanos,16500.0,1208,33,3.0,50,300.0,800,True,,1208,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,hexanos
1479,"Destilados de petroleo, n.s.a.",99080.0,1268,33,3.0,50,300.0,800,True,,1268,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,"destilados de petroleo, n.s.a."
1479,Diclorometano,11905.0,1593,60,6.1,50,100.0,800,True,,1593,ok,6.1,ok,6.1 — Matérias tóxicas,diclorometano
1480,Diclorometano,11905.0,1593,60,6.1,50,100.0,800,True,,1593,ok,6.1,ok,6.1 — Matérias tóxicas,diclorometano
1481,Hexanos,51000.0,1208,33,3.0,50,300.0,800,True,,1208,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,hexanos
1482,Protoxido de azoto,27080.0,1070,25,2.0,100,500.0,800,True,,1070,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,protoxido de azoto
1482,Hidrogenio comprimido,26806.0,1049,23,2.0,100,800.0,1600,True,,1049,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,hidrogenio comprimido
1483,Hipoclorito em solucao,27980.0,1791,80,8.0,50,,800,True,,1791,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hipoclorito em solucao
1484,Tintas ou materias aparentadas as tintas,4465.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1485,Tintas ou materias aparentadas as tintas,4465.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1486,Tintas ou materias aparentadas as tintas,4465.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1487,Hidroxido de sodio solido,24940.0,1823,80,8.0,50,,800,True,,1823,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio solido
1487,Hipoclorito em solucao,2370.0,1791,80,8.0,50,,800,True,,1791,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hipoclorito em solucao
1487,Kits de resina poliester,18851.0,3269,33,3.0,50,300.0,800,True,,3269,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,kits de resina poliester
1488,Kits de resina poliester,18851.0,3269,33,3.0,50,300.0,800,True,,3269,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,kits de resina poliester
1489,Dioxido de carbono,57840.0,1013,20,2.0,100,,800,False,,1013,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,dioxido de carbono
1490,Liquido inflamavel n.s.a.,12850.0,1993,33,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
1490,Nitrobenzeno,144800.0,1662,60,6.1,50,,800,True,,1662,ok,6.1,ok,6.1 — Matérias tóxicas,nitrobenzeno
1490,Bebidas alcoolicas contendo mais de 70% de alcool,20010.0,3065,33,3.0,50,300.0,800,True,,3065,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,bebidas alcoolicas contendo mais de 70% de alcool
1489,Protoxido de azoto,20900.0,1070,25,2.0,100,500.0,800,True,,1070,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,protoxido de azoto
1489,Tintas ou materias aparentadas as tintas,9480.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1491,Nitrobenzeno,50040.0,1662,60,6.1,50,,800,True,,1662,ok,6.1,ok,6.1 — Matérias tóxicas,nitrobenzeno
1492,Anilina,20920.0,1547,60,6.1,50,,800,True,,1547,ok,6.1,ok,6.1 — Matérias tóxicas,anilina
1492,Peroxido de hidrogenio em solucao aquosa estabilizado,0.0,2015,559,5.1,50,,800,True,,2015,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa estabilizado
1492,"Hidrocarbonetos gasosos em mistura liquefeita, nsa",0.0,1965,23,2.0,100,800.0,1600,True,,1965,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,"hidrocarbonetos gasosos em mistura liquefeita, nsa"
1492,Tintas ou materias aparentadas as tintas,0.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1493,Aminas liquidas corrosivas n.s.a.,23820.0,2735,88,8.0,50,,800,True,,2735,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,aminas liquidas corrosivas n.s.a.
1494,"Destilados de petroleo, n.s.a.",17390.0,1268,33,3.0,50,300.0,800,True,,1268,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,"destilados de petroleo, n.s.a."
1494,Liquido inflamavel n.s.a.,8380.0,1993,33,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
1495,Peroxido de hidrogenio em solucao aquosa,0.0,2014,58,5.1,50,,800,True,,2014,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa
1495,"Hidrocarbonetos gasosos em mistura liquefeita, nsa",0.0,1965,23,2.0,100,800.0,1600,True,,1965,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,"hidrocarbonetos gasosos em mistura liquefeita, nsa"
1496,Acumuladores electricos cheios de electrolito liquido acido,21660.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
1497,Acumuladores electricos cheios de electrolito liquido acido,8020.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
1497,Hidrocarbonetos liquidos n.s.a.,3295.0,3295,33,3.0,50,300.0,800,True,,3295,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,hidrocarbonetos liquidos n.s.a.
1498,Alquifenois liquidos,0.0,3145,88,8.0,50,800.0,800,True,,3145,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,alquifenois liquidos
1499,Liquido corrosivo n.s.a.,23900.0,1760,88,8.0,50,,800,True,,1760,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido corrosivo n.s.a.
1500,Adesivos contendo um liquido inflamavel,15000.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1500,Tintas ou materias aparentadas as tintas,4320.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1500,Extintores,16460.0,1044,20,2.0,100,500.0,800,False,,1044,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,extintores
1501,Nitrobenzeno,50660.0,1662,60,6.1,50,,800,True,,1662,ok,6.1,ok,6.1 — Matérias tóxicas,nitrobenzeno
1502,Dispositivos de insuflagem de sacos insuflaveis,6071.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1503,"Hidrocarbonetos gasosos em mistura liquefeita, nsa",0.0,1965,23,2.0,100,800.0,1600,True,,1965,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,"hidrocarbonetos gasosos em mistura liquefeita, nsa"
1503,Peroxido de hidrogenio em solucao aquosa estabilizado,0.0,2015,559,5.1,50,,800,True,,2015,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa estabilizado
1503,Carburante diesel,0.0,1202,30,3.0,50,300.0,800,True,,1202,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,carburante diesel
1504,Dispositivos de insuflagem de sacos insuflaveis,6071.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1505,"Alcoois, nsa",9380.0,1987,33,3.0,50,300.0,800,True,,1987,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,"alcoois, nsa"
1505,Argon liquido refrigerado,31540.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1506,Argon liquido refrigerado,29200.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1507,Hidroxido de sodio solido,20380.0,1823,80,8.0,50,,800,True,,1823,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio solido
1507,Adesivos contendo um liquido inflamavel,7940.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
